,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,_id,nameRu,nameEn,year,posterUrl,posterUrlPreview,countries[0].country,countries[1].country,countries[2].country,genres[0].genre,genres[1].genre,genres[2].genre,duration,directors[0].directorRu,directors[1].directorRu,directors[2].directorRu,directors[3].directorRu,directors[4].directorRu,directors[5].directorRu,directors[6].directorRu,directors[7].directorRu,directors[8].directorRu,directors[9].directorRu,directors[10].directorRu,directors[11].directorRu,directors[12].directorRu,directors[13].directorRu,directors[14].directorRu,directors[15].directorRu,directors[16].directorRu,directors[17].directorRu,directors[18].directorRu,directors[19].directorRu,directors[20].directorRu,directors[21].directorRu,directors[22].directorRu,directors[23].directorRu,directors[24].directorRu,directors[25].directorRu,directors[26].directorRu,directors[27].directorRu,directors[28].directorRu,directors[29].directorRu,directors[30].directorRu,directors[31].directorRu,directors[32].directorRu,directors[33].directorRu,directors[34].directorRu,directors[35].directorRu,directors[0].directorEn,directors[1].directorEn,directors[2].directorEn,directors[3].directorEn,directors[4].directorEn,directors[5].directorEn,directors[6].directorEn,directors[7].directorEn,directors[8].directorEn,directors[9].directorEn,directors[10].directorEn,directors[11].directorEn,directors[12].directorEn,directors[13].directorEn,directors[14].directorEn,directors[15].directorEn,directors[16].directorEn,directors[17].directorEn,directors[18].directorEn,directors[19].directorEn,directors[20].directorEn,directors[21].directorEn,directors[22].directorEn,directors[23].directorEn,directors[24].directorEn,directors[25].directorEn,directors[26].directorEn,directors[27].directorEn,directors[28].directorEn,directors[29].directorEn,directors[30].directorEn,directors[31].directorEn,directors[32].directorEn,directors[33].directorEn,directors[34].directorEn,directors[35].directorEn,filmId,type,amount,cur,directors,rating
2097,2097,2097,2097,2097,6473b2f537c1458c9452bdec,Любовь в большом городе,,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/430602.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/430602.jpg,Россия,Украина,,комедия,мелодрама,фэнтези,88.0,Марюс Вайсберг,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430602,BUDGET,3500000.0,USD,0,6.278
2100,2100,2100,2100,2100,6473b2f537c1458c9452bdef,Скотт Уокер: Человек ХХХ столетия,Scott Walker: 30 Century Man,2006,https://kinopoiskapiunofficial.tech/images/posters/kp/196311.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/196311.jpg,Великобритания,,,документальный,биография,музыка,95.0,Стивен Кижак,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephen Kijak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196311,BUDGET,500000.0,USD,1,7.758
2101,2101,2101,2101,2101,6473b2f537c1458c9452bdf0,Марли и я,Marley & Me,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/279850.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/279850.jpg,США,,,драма,комедия,семейный,111.0,Дэвид Фрэнкел,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Frankel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279850,BUDGET,60000000.0,USD,1,7.792
2103,2103,2103,2103,2103,6473b2f637c1458c9452bdf2,Тайна Чингис Хаана,,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/397544.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/397544.jpg,Россия,Монголия,США,боевик,драма,история,120.0,Андрей Борисов,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397544,BUDGET,10000000.0,USD,0,4.243
2104,2104,2104,2104,2104,6473b2f637c1458c9452bdf3,О' Хортен,O' Horten,2007,https://kinopoiskapiunofficial.tech/images/posters/kp/279792.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/279792.jpg,Норвегия,Германия,Франция,драма,комедия,,90.0,Бент Хамер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bent Hamer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279792,WORLD,1778791.0,USD,1,6.622
2105,2105,2105,2105,2105,6473b2f637c1458c9452bdf4,Знамение,Knowing,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/102510.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/102510.jpg,США,Великобритания,Австралия,фантастика,боевик,,121.0,Алекс Пройас,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alex Proyas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102510,BUDGET,50000000.0,USD,1,6.88
2107,2107,2107,2107,2107,6473b2f637c1458c9452bdf6,Монстры против пришельцев,Monsters vs. Aliens,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/280173.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/280173.jpg,США,,,мультфильм,фантастика,боевик,94.0,Роб Леттерман,Конрад Вернон,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rob Letterman,Conrad Vernon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280173,RUS,13523812.0,USD,2,6.6
2108,2108,2108,2108,2108,6473b2f637c1458c9452bdf7,Ларго Винч: Начало,Largo Winch,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/274730.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/274730.jpg,Франция,Бельгия,Гонконг,боевик,триллер,,108.0,Жером Салль,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jérôme Salle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274730,BUDGET,24000000.0,EUR,1,7.032
2109,2109,2109,2109,2109,6473b2f737c1458c9452bdf8,Сорванцы из Тимпельбаха,Les enfants de Timpelbach,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/278230.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/278230.jpg,Франция,Люксембург,,фэнтези,приключения,семейный,97.0,Николя Бери,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nicolas Bary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278230,BUDGET,13000000.0,EUR,1,6.872
2110,2110,2110,2110,2110,6473b2f737c1458c9452bdf9,Дохлая кошка,,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/449180.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/449180.jpg,Россия,,,драма,мелодрама,,73.0,Яков Каждан,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449180,,0.0,,0,3.12
2114,2114,2114,2114,2114,6473b2f737c1458c9452bdfd,8 свиданий,8 citas,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/403200.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/403200.jpg,Испания,,,мелодрама,комедия,,95.0,Перис Романо,Родриго Сорогойен,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Peris Romano,Rodrigo Sorogoyen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,403200,,0.0,,2,6.726
2115,2115,2115,2115,2115,6473b2f737c1458c9452bdfe,Молчание Лорны,Le silence de Lorna,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/412473.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/412473.jpg,Бельгия,Франция,Италия,драма,,,105.0,Жан-Пьер Дарденн,Люк Дарденн,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jean-Pierre Dardenne,Luc Dardenne,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412473,USA,338795.0,USD,2,6.719
2116,2116,2116,2116,2116,6473b2f837c1458c9452bdff,Обещать – не значит жениться,He's Just Not That Into You,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/392557.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/392557.jpg,США,Германия,,драма,мелодрама,комедия,129.0,Кен Куопис,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ken Kwapis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392557,BUDGET,40000000.0,USD,1,7.102
2118,2118,2118,2118,2118,6473b2f937c1458c9452be01,Тарас Бульба,,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/161104.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/161104.jpg,Россия,,,боевик,драма,военный,131.0,Владимир Бортко,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161104,,,,0,6.58
2123,2123,2123,2123,2123,6473b2f937c1458c9452be06,Форсаж 4,Fast & Furious,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/395978.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/395978.jpg,США,Япония,,криминал,боевик,триллер,107.0,Джастин Лин,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Justin Lin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395978,BUDGET,85000000.0,USD,1,6.935
2124,2124,2124,2124,2124,6473b2f937c1458c9452be07,Мой кровавый Валентин 3D,My Bloody Valentine,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/409071.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/409071.jpg,США,Канада,,ужасы,триллер,детектив,101.0,Патрик Люссье,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Patrick Lussier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409071,BUDGET,15000000.0,USD,1,6.129
2127,2127,2127,2127,2127,6473b2fa37c1458c9452be0a,"Полторы комнаты, или Сентиментальное путешествие на Родину",,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/450327.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/450327.jpg,Россия,,,биография,,,130.0,Андрей Хржановский,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450327,RUS,89068.0,USD,0,7.599
2128,2128,2128,2128,2128,6473b2fa37c1458c9452be0b,Эль Греко,El Greco,2007,https://kinopoiskapiunofficial.tech/images/posters/kp/272292.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/272292.jpg,Греция,Испания,Венгрия,драма,биография,,119.0,Яннис Смарагдис,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yannis Smaragdis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272292,WORLD,8246050.0,USD,1,6.721
2130,2130,2130,2130,2130,6473b2fa37c1458c9452be0d,Я хочу видеть,Je veux voir,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/391736.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/391736.jpg,Франция,Ливан,,драма,,,75.0,Жоана Хаджитомас,Халил Жорейеже,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Joana Hadjithomas,Khalil Joreige,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391736,,0.0,,2,5.632
2132,2132,2132,2132,2132,6473b2fb37c1458c9452be0f,Сделай шаг,Make It Happen,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/314848.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/314848.jpg,США,,,мюзикл,драма,,90.0,Даррен Грант,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Darren Grant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314848,WORLD,10153961.0,USD,1,6.414
2134,2134,2134,2134,2134,6473b2fb37c1458c9452be11,Я всегда хотел быть гангстером,J'ai toujours rêvé d'être un gangster,2007,https://kinopoiskapiunofficial.tech/images/posters/kp/264700.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/264700.jpg,Франция,,,драма,комедия,криминал,113.0,Самюэль Беншетри,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Samuel Benchetrit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264700,BUDGET,2800000.0,EUR,1,7.562
2144,2144,2144,2144,2144,6473b2fc37c1458c9452be1b,Харви Милк,Milk,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/395773.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/395773.jpg,США,,,драма,биография,,128.0,Гас Ван Сент,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gus Van Sant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395773,BUDGET,20000000.0,USD,1,7.097
2146,2146,2146,2146,2146,6473b2fd37c1458c9452be1d,Прекрасная смоковница,La belle personne,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/420937.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/420937.jpg,Франция,,,драма,комедия,,97.0,Кристоф Оноре,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Christophe Honoré,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420937,WORLD,748217.0,USD,1,6.874
2152,2152,2152,2152,2152,6473b2ff37c1458c9452be23,Горячие новости,,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/415097.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/415097.jpg,Россия,Швеция,,боевик,триллер,драма,107.0,Андерс Банке,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anders Banke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415097,BUDGET,4000000.0,USD,1,5.975
2154,2154,2154,2154,2154,6473b2ff37c1458c9452be25,Джонни – Бешеный Пес,Johnny Mad Dog,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/325460.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/325460.jpg,Франция,Бельгия,Либерия,драма,военный,,97.0,Жан-Стефан Совер,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jean-Stéphane Sauvaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325460,,0.0,,1,6.468
2159,2159,2159,2159,2159,6473b30037c1458c9452be2a,Последний дом слева,The Last House on the Left,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/261005.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/261005.jpg,США,Великобритания,,ужасы,триллер,,110.0,Дэннис Илиадис,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dennis Iliadis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261005,BUDGET,15000000.0,USD,1,6.838
2161,2161,2161,2161,2161,6473b30037c1458c9452be2c,Путь,,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/431376.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/431376.jpg,Россия,,,боевик,приключения,,107.0,Владимир Пасичник,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,431376,,,,0,4.187
2163,2163,2163,2163,2163,6473b30137c1458c9452be2e,Бесчестье,Disgrace,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/102178.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/102178.jpg,Австралия,ЮАР,,драма,,,119.0,Стив Джейкобс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steve Jacobs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102178,BUDGET,,USD,1,6.708
2165,2165,2165,2165,2165,6473b30137c1458c9452be30,Вверх,Up,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/325381.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/325381.jpg,США,Япония,,мультфильм,драма,комедия,96.0,Пит Доктер,Боб Питерсон,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Pete Docter,Bob Peterson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,325381,BUDGET,,USD,2,8.039
2169,2169,2169,2169,2169,6473b30237c1458c9452be34,French Film: Другие сцены сексуального характера,French Film,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/281157.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/281157.jpg,Великобритания,,,мелодрама,комедия,,90.0,Джеки Одни,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jackie Oudney,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281157,BUDGET,500000.0,GBP,1,6.725
2170,2170,2170,2170,2170,6473b30237c1458c9452be35,Гоголь. Ближайший,,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/447707.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/447707.jpg,Россия,,,драма,биография,,105.0,Наталья Бондарчук,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447707,,0.0,,0,5.837
2173,2173,2173,2173,2173,6473b30337c1458c9452be38,Медовый месяц Камиллы,Camille,2007,https://kinopoiskapiunofficial.tech/images/posters/kp/195222.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/195222.jpg,Великобритания,США,,фэнтези,драма,мелодрама,91.0,Грегори МакКензи,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gregory Mackenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195222,BUDGET,,USD,1,7.109
2176,2176,2176,2176,2176,6473b30337c1458c9452be3b,Динозавры живы! 3D,Dinosaurs Alive,2007,https://kinopoiskapiunofficial.tech/images/posters/kp/429015.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/429015.jpg,США,,,документальный,короткометражка,,40.0,Дэвид Кларк,Бэйли Силлек,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Clark,Bayley Silleck,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429015,USA,43968122.0,USD,2,6.434
2183,2183,2183,2183,2183,6473b30437c1458c9452be42,Пятое измерение,Push,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/105397.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/105397.jpg,США,Канада,,фантастика,боевик,триллер,111.0,Пол Макгиган,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Paul McGuigan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,105397,BUDGET,,USD,1,6.566
2188,2188,2188,2188,2188,6473b30537c1458c9452be47,Состав,Wholetrain,2006,https://kinopoiskapiunofficial.tech/images/posters/kp/255589.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/255589.jpg,Германия,Польша,,драма,,,82.0,Флориан Гааг,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florian Gaag,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,255589,WORLD,26014.0,,1,7.433
2195,2195,2195,2195,2195,6473b30637c1458c9452be4e,Временно беременна,Labor Pains,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/414923.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/414923.jpg,США,,,мелодрама,комедия,,90.0,Лара Шапиро,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lara Shapiro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414923,BUDGET,10000000.0,USD,1,5.366
2197,2197,2197,2197,2197,6473b30737c1458c9452be50,Заноза,Splinter,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/392405.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/392405.jpg,США,,,ужасы,фантастика,триллер,82.0,Тоби Уилкинс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Toby Wilkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392405,RUS,58311.0,USD,1,5.309
2200,2200,2200,2200,2200,6473b30737c1458c9452be53,Секс-драйв,Sex Drive,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/398624.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/398624.jpg,США,,,мелодрама,комедия,,109.0,Шон Андерс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sean Anders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398624,USA,8402485.0,USD,1,6.696
2201,2201,2201,2201,2201,6473b30737c1458c9452be54,Джонни Д.,Public Enemies,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/400599.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/400599.jpg,США,Япония,,боевик,драма,криминал,140.0,Майкл Манн,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Michael Mann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400599,BUDGET,100000000.0,USD,1,7.053
2203,2203,2203,2203,2203,6473b30837c1458c9452be56,Сити-Айленд,City Island,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/418802.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/418802.jpg,США,,,комедия,драма,мелодрама,104.0,Рэймонд Де Фелитта,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Raymond De Felitta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,418802,BUDGET,6000000.0,USD,1,7.419
2204,2204,2204,2204,2204,6473b30837c1458c9452be57,Шопо-коп,Paul Blart: Mall Cop,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/402958.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/402958.jpg,США,,,боевик,комедия,криминал,91.0,Стив Карр,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Steve Carr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402958,BUDGET,26000000.0,USD,1,5.726
2206,2206,2206,2206,2206,6473b30837c1458c9452be59,Отдамся в хорошие руки,,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/416088.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/416088.jpg,Россия,,,комедия,,,102.0,Наташа Новик,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416088,BUDGET,3000000.0,USD,0,5.4
2210,2210,2210,2210,2210,6473b30937c1458c9452be5d,Приколисты,Funny People,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/409348.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/409348.jpg,США,,,драма,комедия,,146.0,Джадд Апатоу,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judd Apatow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,409348,USA,51855045.0,USD,1,6.066
2213,2213,2213,2213,2213,6473b30937c1458c9452be60,Любовь.ru,,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/447092.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/447092.jpg,Россия,,,мелодрама,комедия,,86.0,Марина Сулейманова,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447092,RUS,39929.0,USD,0,6.302
2214,2214,2214,2214,2214,6473b30937c1458c9452be61,Петя по дороге в Царствие Небесное,,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/466440.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/466440.jpg,Россия,,,драма,комедия,,97.0,Николай Досталь,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466440,BUDGET,2000000.0,USD,0,6.127
2216,2216,2216,2216,2216,6473b30a37c1458c9452be63,Бросок кобры,G.I. Joe: The Rise of Cobra,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/397496.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/397496.jpg,США,,,фантастика,боевик,триллер,118.0,Стивен Соммерс,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stephen Sommers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397496,BUDGET,175000000.0,USD,1,6.288
2217,2217,2217,2217,2217,6473b30b37c1458c9452be64,Бабник,Spread,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/406251.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/406251.jpg,США,,,драма,мелодрама,комедия,97.0,Дэвид Маккензи,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,David Mackenzie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406251,WORLD,12032983.0,USD,1,6.463
2219,2219,2219,2219,2219,6473b30b37c1458c9452be66,Любовники,Two Lovers,2008,https://kinopoiskapiunofficial.tech/images/posters/kp/397580.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/397580.jpg,США,,,драма,мелодрама,,110.0,Джеймс Грэй,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,James Gray,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397580,BUDGET,12000000.0,USD,1,6.831
2223,2223,2223,2223,2223,6473b30b37c1458c9452be6a,"Люблю тебя, чувак","I Love You, Man",2008,https://kinopoiskapiunofficial.tech/images/posters/kp/401775.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/401775.jpg,США,,,мелодрама,комедия,,105.0,Джон Гамбург,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Hamburg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401775,BUDGET,,USD,1,6.996
2224,2224,2224,2224,2224,6473b30b37c1458c9452be6b,ЛОпуХИ: Эпизод первый,,2009,https://kinopoiskapiunofficial.tech/images/posters/kp/432394.jpg,https://kinopoiskapiunofficial.tech/images/posters/kp_small/432394.jpg,Россия,,,комедия,,,85.0,Сарик Андреасян,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432394,BUDGET,1500000.0,USD,0,2.467
